chr start end
chr14 65986800 65990800
chr14 66006350 66010350
chr14 66015000 66019000
chr14 66021400 66025400
chr14 66143800 66147800
chr14 66215750 66219750
chr14 66292900 66296900
chr14 66354000 66358000
chr14 66360100 66364100
chr14 66378700 66382700
chr14 66384100 66388100
chr14 66484200 66488200
chr14 66507200 66511200
chr14 66517500 66521500
chr14 66645400 66649400
chr14 66719000 66723000
chr14 66728300 66732300
chr14 66766650 66770650
chr14 66777700 66781700
chr14 66806400 66810400
chr14 66817100 66821100
chr14 66830200 66834200
chr14 66834450 66838450
chr14 66840900 66844900
chr14 66875400 66879400
chr14 66890600 66894600
chr14 66920500 66924500
chr14 66937400 66941400
chr14 67373700 67377700
chr14 67380000 67384000
chr14 67383300 67387300
chr14 67443800 67447800
chr14 67461300 67465300
chr14 67464400 67468400
chr14 67472200 67476200
chr14 67538100 67542100
chr14 67549100 67553100
chr14 67580300 67584300
chr14 67591100 67595100
chr14 67595350 67599350
chr14 67619550 67623550
chr14 67666100 67670100
chr14 67673000 67677000
chr14 67714500 67718500
chr14 67752900 67756900
chr14 67777000 67781000
chr14 67924900 67928900
chr14 67961800 67965800
chr14 67967900 67971900
chr14 68099000 68103000
chr14 68103200 68107200
chr14 68125300 68129300
chr14 68153800 68157800
chr14 68293700 68297700
chr14 68327300 68331300
chr14 68369000 68373000
chr14 68454500 68458500
chr14 68478700 68482700
chr14 68482500 68486500
chr14 68489700 68493700
chr14 68494000 68498000
chr14 68498500 68502500
chr14 68524700 68528700
chr14 68527300 68531300
chr14 68539600 68543600
chr14 68543900 68547900
chr14 68568000 68572000
chr14 68571100 68575100
chr14 68586100 68590100
chr14 68588500 68592500
chr14 68606600 68610600
chr14 68611200 68615200
chr14 68636900 68640900
chr14 68656750 68660750
chr14 68682400 68686400
chr14 68756450 68760450
chr14 68762600 68766600
chr14 68814450 68818450
chr14 68954400 68958400
chr14 69803200 69807200
chr14 69857200 69861200
chr14 69865300 69869300
chr14 69872400 69876400
chr14 69876500 69880500
chr14 69885000 69889000
chr14 69890400 69894400
chr14 69896200 69900200
chr14 69904500 69908500
chr14 69995800 69999800
chr14 70031400 70035400
chr14 70058350 70062350
chr14 70070100 70074100
chr14 70076600 70080600
chr14 70097200 70101200
chr14 70169300 70173300
chr14 70179300 70183300
chr14 70181900 70185900
chr14 70191700 70195700
chr14 70199100 70203100
chr14 70212850 70216850
chr14 70227600 70231600
chr14 70252350 70256350
chr14 70266100 70270100
chr14 70296300 70300300
chr14 70310400 70314400
chr14 70363700 70367700
chr14 70383400 70387400
chr14 70388300 70392300
chr14 70407100 70411100
chr14 70437800 70441800
chr14 70442550 70446550
chr14 70446300 70450300
chr14 70453600 70457600
chr14 70459600 70463600
chr14 70505000 70509000
chr14 70533200 70537200
chr14 70594750 70598750
chr14 70702100 70706100
chr14 70712500 70716500
chr14 70714900 70718900
chr14 70720100 70724100
chr14 70724100 70728100
chr14 70728200 70732200
chr14 70735100 70739100
chr14 70739600 70743600
chr14 70778000 70782000
chr14 70812450 70816450
chr14 70859400 70863400
chr14 70864300 70868300
chr14 70871100 70875100
chr14 70902700 70906700
chr14 70913600 70917600
chr14 70932400 70936400
chr14 70946500 70950500
chr14 70948700 70952700
chr14 70961200 70965200
chr14 71019800 71023800
chr14 71043700 71047700
chr14 71149800 71153800
chr14 71168400 71172400
chr14 71235400 71239400
chr14 71291600 71295600
chr14 71357200 71361200
chr14 71369200 71373200
chr14 71398800 71402800
chr14 72904800 72908800
chr14 73123500 73127500
chr14 73181200 73185200
chr14 73267000 73271000
chr14 73504800 73508800
chr14 73517000 73521000
chr14 73557700 73561700
chr14 73560500 73564500
chr14 73568000 73572000
chr14 73576800 73580800
chr14 73584900 73588900
chr14 73617300 73621300
chr14 73623300 73627300
chr14 73631300 73635300
chr14 73651500 73655500
chr14 73711100 73715100
chr14 73737800 73741800
chr14 73800500 73804500
chr14 73839100 73843100
chr14 73843300 73847300
chr14 73875100 73879100
chr14 73879700 73883700
chr14 73972700 73976700
chr14 75233100 75237100
chr14 75243700 75247700
chr14 75264300 75268300
chr14 75282100 75286100
chr14 75301000 75305000
chr14 75307500 75311500
chr14 75311100 75315100
chr14 75323300 75327300
chr14 75331950 75335950
chr14 75338700 75342700
chr14 75372100 75376100
chr14 75382900 75386900
chr14 75552700 75556700
chr14 75765800 75769800
chr14 75774900 75778900
chr14 75813300 75817300
chr14 75903300 75907300
chr14 75938950 75942950
chr14 75947400 75951400
chr14 76148850 76152850
chr14 76205700 76209700
chr14 76262100 76266100
chr14 76267900 76271900
chr14 76280050 76284050
chr14 76298150 76302150
chr14 76330100 76334100
chr14 76382200 76386200
chr14 76396100 76400100
chr14 76424000 76428000
chr14 76429200 76433200
chr14 76477500 76481500
chr14 76481500 76485500
chr14 76536000 76540000
chr14 76538800 76542800
chr14 76542950 76546950
chr14 76585000 76589000
chr14 76637800 76641800
chr14 76665500 76669500
chr14 76706700 76710700
chr14 76710700 76714700
chr14 76734200 76738200
chr14 76753300 76757300
chr14 76785500 76789500
chr14 76817000 76821000
chr14 76835200 76839200
chr14 76843800 76847800
chr14 76849500 76853500
chr14 76853600 76857600
chr14 76857500 76861500
chr14 76861400 76865400
chr14 76896900 76900900
chr14 76907700 76911700
chr14 76925650 76929650
chr14 76934800 76938800
chr14 76939200 76943200
chr14 76942200 76946200
chr14 76967950 76971950
chr14 76978800 76982800
chr14 76991100 76995100
chr14 77010500 77014500
chr14 77014400 77018400
chr14 77017400 77021400
chr14 77022800 77026800
chr14 77025000 77029000
chr14 77052800 77056800
chr14 77055200 77059200
chr14 77084700 77088700
chr14 77098100 77102100
chr14 77133200 77137200
chr14 77135700 77139700
chr14 77161550 77165550
chr14 77167050 77171050
chr14 77189700 77193700
chr14 77216000 77220000
chr14 77247900 77251900
chr14 77253000 77257000
chr14 77280700 77284700
chr14 77344800 77348800
chr14 77370600 77374600
chr14 77389650 77393650
chr14 77402900 77406900
chr14 77427900 77431900
chr14 77548400 77552400
chr14 77647700 77651700
chr14 77661700 77665700
chr14 77672700 77676700
chr14 77794900 77798900
chr14 77932000 77936000
chr14 77979350 77983350
chr14 78016600 78020600
chr14 78025050 78029050
chr14 78028000 78032000
chr14 78033700 78037700
chr14 78046800 78050800
chr14 78059200 78063200
chr14 78114600 78118600
chr14 78126500 78130500
chr14 78170200 78174200
chr14 78185900 78189900
chr14 78191350 78195350
chr14 78201400 78205400
chr14 78212400 78216400
chr14 78221500 78225500
chr14 78262600 78266600
chr14 78331000 78335000
chr14 78443600 78447600
chr14 78518300 78522300
chr14 78531000 78535000
chr14 78571400 78575400
chr14 78614700 78618700
chr14 78639600 78643600
chr14 78673700 78677700
chr14 78680500 78684500
chr14 78685700 78689700
chr14 78689200 78693200
chr14 78701100 78705100
chr14 78762200 78766200
chr14 78835850 78839850
chr14 78866900 78870900
chr14 78938500 78942500
chr14 79067550 79071550
chr14 79083700 79087700
chr14 79108700 79112700
chr14 79145750 79149750
chr14 79163600 79167600
chr14 79168150 79172150
chr14 79173800 79177800
chr14 79210600 79214600
chr14 79267800 79271800
chr14 79276600 79280600
chr14 79281900 79285900
chr14 79495400 79499400
chr14 79499850 79503850
chr14 79503850 79507850
chr14 79509300 79513300
chr14 79518500 79522500
chr14 79532900 79536900
chr14 79558200 79562200
chr14 79633100 79637100
chr14 79641400 79645400
chr14 79649800 79653800
chr14 79655900 79659900
chr14 79672400 79676400
chr14 79676200 79680200
chr14 79683300 79687300
chr14 79689100 79693100
chr14 79692400 79696400
chr14 79705700 79709700
chr14 79709300 79713300
chr14 79754900 79758900
chr14 79810250 79814250
chr14 79905500 79909500
chr14 79933450 79937450
chr14 79962050 79966050
chr14 80075050 80079050
chr14 80165900 80169900
chr14 80240900 80244900
chr14 83370700 83374700
chr14 84645600 84649600
chr14 86793950 86797950
chr14 86842100 86846100
chr14 87175100 87179100
chr14 87482900 87486900
chr14 87508500 87512500
chr14 87543750 87547750
chr14 87809800 87813800
chr14 87824450 87828450
chr14 87853400 87857400
chr14 87966000 87970000
chr14 89724800 89728800
chr14 89783650 89787650
chr14 91643400 91647400
chr14 91874650 91878650
chr14 92114500 92118500
chr14 92166900 92170900
chr14 93020500 93024500
chr14 96058400 96062400
chr14 96230900 96234900
chr14 97158600 97162600
chr14 97942150 97946150
chr14 98691900 98695900
chr14 98987100 98991100
chr14 99310700 99314700
chr14 99409600 99413600
chr14 99416700 99420700
chr14 99436400 99440400
chr14 99449800 99453800
chr14 99456200 99460200
chr14 99505700 99509700
chr14 99519400 99523400
chr14 99534200 99538200
chr14 99616950 99620950
chr14 99642500 99646500
chr14 99655300 99659300
chr14 99659100 99663100
chr14 99663900 99667900
chr14 99671700 99675700
chr14 99674400 99678400
chr14 99691700 99695700
chr14 99700100 99704100
chr14 99705100 99709100
chr14 99707300 99711300
chr14 99720400 99724400
chr14 99723800 99727800
chr14 99729500 99733500
chr14 99734200 99738200
chr14 99739200 99743200
chr14 99742400 99746400
chr14 99746900 99750900
chr14 99772200 99776200
chr14 99788900 99792900
chr14 99846400 99850400
chr14 99854800 99858800
chr14 99913800 99917800
chr14 99934700 99938700
chr14 99976550 99980550
chr14 100170600 100174600
chr14 100175500 100179500
chr14 100195900 100199900
chr14 100289400 100293400
chr14 100502850 100506850
chr14 100508450 100512450
chr14 100585950 100589950
chr14 100664500 100668500
chr14 100684600 100688600
chr14 100711300 100715300
chr14 100748400 100752400
chr14 100758300 100762300
chr14 100857350 100861350
chr14 101061900 101065900
chr14 101874300 101878300
chr14 101958700 101962700
chr14 102010700 102014700
chr14 102013700 102017700
chr14 102058300 102062300
chr14 102061700 102065700
chr14 102080800 102084800
chr14 102131100 102135100
chr14 102134450 102138450
chr14 102139100 102143100
chr14 102165700 102169700
chr14 102171800 102175800
chr14 102177000 102181000
chr14 102184300 102188300
chr14 102216500 102220500
chr14 102266900 102270900
chr14 102340400 102344400
chr14 102376500 102380500
chr14 102866600 102870600
chr14 103477300 103481300
chr14 103492450 103496450
chr14 103868600 103872600
chr14 103937000 103941000
chr14 104126100 104130100
chr14 104296400 104300400
chr14 104300600 104304600
chr14 104304150 104308150
chr14 104900300 104904300
chr14 105186950 105190950
chr14 105197300 105201300
chr14 105417700 105421700
chr14 105564100 105568100
chr14 105569600 105573600
chr14 105592000 105596000
chr14 105794900 105798900
chr14 105824000 105828000
chr14 105852400 105856400
chr14 106024950 106028950
chr14 106070200 106074200
chr14 106082500 106086500
chr14 106146100 106150100
chr14 106184600 106188600
chr14 106212900 106216900
chr14 106220500 106224500
chr14 106248500 106252500
chr14 106256300 106260300
chr14 106267600 106271600
chr14 106283900 106287900
chr14 106288900 106292900
chr14 106299900 106303900
chr14 106320800 106324800
chr14 106406500 106410500
chr14 106411400 106415400
chr14 111513900 111517900
chr14 111826050 111830050
chr14 114244500 114248500
chr14 115603900 115607900
chr14 117331400 117335400
chr14 117399000 117403000
chr14 117628100 117632100
chr14 118328800 118332800
chr14 118510800 118514800
chr14 118547900 118551900
chr14 118557700 118561700
chr14 118560100 118564100
chr14 118637600 118641600
chr14 118715600 118719600
chr14 118720100 118724100
chr14 118766400 118770400
chr14 118782700 118786700
chr14 118796700 118800700
chr14 118812800 118816800
chr14 118819700 118823700
chr14 118859400 118863400
chr14 118888300 118892300
chr14 118905500 118909500
chr14 118940300 118944300
chr14 118963200 118967200
chr14 118967300 118971300
chr14 118999500 119003500
chr14 119012000 119016000
chr14 119035900 119039900
chr14 119039900 119043900
chr14 119053100 119057100
chr14 119057100 119061100
chr14 119061600 119065600
chr14 119066400 119070400
chr14 119069200 119073200
chr14 119073600 119077600
chr14 119077400 119081400
chr14 119107000 119111000
chr14 119131900 119135900
chr14 119134400 119138400
chr14 119141450 119145450
chr14 119148200 119152200
chr14 119150700 119154700
chr14 119163700 119167700
chr14 119167500 119171500
chr14 119180800 119184800
chr14 119192900 119196900
chr14 119231800 119235800
chr14 119264800 119268800
chr14 119339100 119343100
chr14 119502300 119506300
chr14 119615200 119619200
chr14 119645500 119649500
chr14 119658000 119662000
chr14 120085400 120089400
chr14 120249400 120253400
chr14 120384300 120388300
chr14 120428200 120432200
chr14 120499600 120503600
chr14 120641000 120645000
chr14 120650900 120654900
chr14 120691000 120695000
chr14 120699850 120703850
chr14 120709400 120713400
chr14 120715700 120719700
chr14 120728100 120732100
chr14 120734550 120738550
chr14 120752600 120756600
chr14 120759750 120763750
chr14 120765800 120769800
chr14 120768300 120772300
chr14 120792800 120796800
chr14 120798200 120802200
chr14 120881600 120885600
chr14 120905600 120909600
chr14 121106900 121110900
chr14 121188700 121192700
chr14 121195950 121199950
chr14 121229150 121233150
chr14 121232200 121236200
chr14 121237500 121241500
chr14 121244200 121248200
chr14 121265500 121269500
chr14 121274900 121278900
chr14 121277300 121281300
chr14 121282900 121286900
chr14 121285700 121289700
chr14 121298900 121302900
chr14 121317050 121321050
chr14 121345800 121349800
chr14 121353750 121357750
chr14 121358500 121362500
chr14 121376200 121380200
chr14 121450450 121454450
chr14 121459200 121463200
chr14 121491000 121495000
chr14 121502800 121506800
chr14 121504700 121508700
chr14 121521900 121525900
chr14 121543300 121547300
chr14 121569500 121573500
chr14 121605950 121609950
chr14 121616400 121620400
chr14 121662900 121666900
chr14 121702300 121706300
chr14 121707100 121711100
chr14 121714550 121718550
chr14 121720500 121724500
chr14 121726800 121730800
chr14 121737800 121741800
chr14 121744500 121748500
chr14 121751600 121755600
chr14 121757900 121761900
chr14 121765000 121769000
chr14 121770800 121774800
chr14 121833000 121837000
chr14 121837100 121841100
chr14 121848500 121852500
chr14 121898100 121902100
chr14 121943700 121947700
chr14 121964400 121968400
chr14 122006300 122010300
chr14 122040400 122044400
chr14 122050400 122054400
chr14 122071800 122075800
chr14 122074600 122078600
chr14 122081700 122085700
chr14 122086400 122090400
chr14 122109500 122113500
chr14 122113100 122117100
chr14 122116900 122120900
chr14 122120100 122124100
chr14 122161500 122165500
chr14 122178000 122182000
chr14 122184400 122188400
chr14 122221000 122225000
chr14 122242500 122246500
chr14 122259300 122263300
chr14 122264950 122268950
chr14 122281800 122285800
chr14 122297000 122301000
chr14 122329650 122333650
chr14 122335200 122339200
chr14 122344000 122348000
chr14 122380800 122384800
chr14 122423500 122427500
chr14 122455400 122459400
chr14 122467900 122471900
chr14 122511400 122515400
chr14 122537450 122541450
chr14 122569100 122573100
chr14 122594600 122598600
chr14 122600400 122604400
chr14 122621000 122625000
chr14 122626300 122630300
chr14 122641100 122645100
chr14 122651000 122655000
chr14 122655400 122659400
chr14 122660500 122664500
chr14 122667150 122671150
chr14 122676350 122680350
chr14 122687100 122691100
chr14 122697600 122701600
chr14 122721300 122725300
chr14 122728900 122732900
chr14 122734400 122738400
chr14 122739900 122743900
chr14 122755450 122759450
chr14 122760400 122764400
chr14 122771000 122775000
chr14 122775000 122779000
chr14 122787600 122791600
chr14 122789000 122793000
chr14 122795500 122799500
chr14 122800400 122804400
chr14 122811600 122815600
chr14 122817100 122821100
chr14 122824300 122828300
chr14 122830300 122834300
chr14 122833300 122837300
chr14 122839900 122843900
chr14 123081700 123085700
chr14 123254100 123258100
chr14 123916500 123920500
chr14 123954200 123958200
chr14 123998500 124002500
chr14 124400800 124404800
chr14 124431200 124435200
chr14 124727100 124731100
chr15 3153450 3157450
chr15 3181600 3185600
chr15 3267900 3271900
chr15 3339100 3343100
chr15 3456750 3460750
chr15 3625600 3629600
chr15 3655800 3659800
chr15 3692700 3696700
chr15 3697100 3701100
chr15 3909900 3913900
chr15 3981300 3985300
chr15 5103700 5107700
chr15 5136950 5140950
chr15 5843300 5847300
chr15 5883300 5887300
chr15 5965900 5969900
chr15 6005100 6009100
chr15 6208500 6212500
chr15 6503000 6507000
chr15 6512800 6516800
chr15 6612150 6616150
chr15 6617300 6621300
chr15 6660600 6664600
chr15 6673450 6677450
chr15 6812300 6816300
chr15 6829200 6833200
chr15 6850400 6854400
chr15 6859050 6863050
chr15 6901500 6905500
chr15 6930600 6934600
chr15 6990200 6994200
chr15 7004600 7008600
chr15 7010200 7014200
chr15 7020350 7024350
chr15 7026800 7030800
chr15 7039250 7043250
chr15 7061300 7065300
chr15 7066750 7070750
