gname	gchrom	gstart	gend	log.FPRM	strand	status	echrom	estart	end	gid	eid	prob	log.p.value.correct
NM_001113470	chr10	126415772	126437031	2.26042470322231	+	1	chr10	126452500	126454500	7082	278	0.423728813559322	9.0007285419762
NM_020606	chr7	119571219	119735202	2.30874607510752	+	1	chr7	119559200	119561200	7272	27442	0.423728813559322	9.0007285419762
NM_007465	chr9	7818225	7835255	2.3953830288454	-	1	chr9	7981600	7983600	7583	32783	0.423728813559322	9.0007285419762
NM_011542	chr4	135803871	135830814	2.46044317760963	+	1	chr4	135694600	135696600	7804	21653	0.423728813559322	9.0007285419762
NM_011053	chr19	47165255	47205635	2.47529392860494	+	1	chr19	47223250	47225250	7857	16115	0.423728813559322	9.0007285419762
NM_027353	chr7	134335173	134339514	2.62897091807496	-	1	chr7	134399600	134401600	8362	27741	0.423728813559322	9.0007285419762
NM_144802	chr17	80428826	80461674	2.71861420500569	-	1	chr17	80363100	80365100	8613	13987	0.423728813559322	9.0007285419762
NM_019828	chr2	155460013	155518120	2.74776438222373	-	1	chr2	155394200	155396200	8696	17185	0.423728813559322	9.0007285419762
NM_019828	chr2	155460013	155518120	2.74776438222373	-	1	chr2	155410400	155412400	8696	17186	0.423728813559322	9.0007285419762
NM_019439	chr17	37182910	37211250	2.89743012226361	+	1	chr17	37153800	37155800	9076	13419	0.423728813559322	9.0007285419762
NM_176850	chr11	106894394	106993236	2.92401068249578	-	1	chr11	106969650	106971650	9148	1992	0.423728813559322	9.0007285419762
NM_001114361	chr17	83750270	83879699	3.15850991958176	+	1	chr17	83898150	83900150	9639	14042	0.423728813559322	9.0007285419762
NM_013536	chr6	124654388	124662196	3.22017098578509	-	1	chr6	124650800	124652800	9750	25793	0.423728813559322	9.0007285419762
NM_026124	chr2	156688857	156699296	3.27962843849333	+	1	chr2	156793050	156795050	9857	17250	0.423728813559322	9.0007285419762
NM_029250	chr6	143115749	143157064	3.50187193532927	+	1	chr6	143040400	143042400	10170	26098	0.423728813559322	9.0007285419762
NM_133794	chr9	108410335	108418272	3.75485210264903	+	1	chr9	108494000	108496000	10436	31331	0.423728813559322	9.0007285419762
NM_183141	chr15	78500436	78548543	-4.4760120923102	-	0	chr15	78419300	78421300	187	10761	0.372881355932203	8.98731457698629
NM_013848	chr4	118848061	118862616	-2.80067713403539	-	0	chr4	118712500	118714500	1548	21021	0.372881355932203	8.98731457698629
NM_172439	chr11	3394274	3404824	-2.75349222654879	-	0	chr11	3280100	3282100	1602	2954	0.372881355932203	8.98731457698629
NM_177867	chr4	140644259	140668674	-2.42995039224866	+	0	chr4	140717300	140719300	1950	21955	0.372881355932203	8.98731457698629
NM_001033485	chr8	124431732	124442328	-1.77164512581451	+	0	chr8	124456100	124458100	2819	29722	0.372881355932203	8.98731457698629
NM_001013751	chr5	135034109	135035963	-1.56620123560713	-	0	chr5	134982600	134984600	3118	24027	0.372881355932203	8.98731457698629
NM_009612	chr15	100958967	100975767	-1.04712861240434	+	0	chr15	101009400	101011400	3865	9888	0.372881355932203	8.98731457698629
NM_001033321	chr8	114435917	114457691	1.62474417169145	-	1	chr8	114317800	114319800	4643	29472	0.372881355932203	8.98731457698629
NM_009024	chr11	98799009	98836256	1.75226991994158	+	1	chr11	98778300	98780300	5140	5762	0.372881355932203	8.98731457698629
NM_013584	chr15	7090541	7147489	1.82522487024831	+	1	chr15	7174900	7176900	5428	10548	0.372881355932203	8.98731457698629
NM_030732	chr3	21975573	22115516	2.2274843204848	+	1	chr3	21861150	21863150	6951	19829	0.372881355932203	8.98731457698629
NM_028469	chr5	139835692	139936488	2.38907466720161	-	1	chr5	139807000	139809000	7556	24248	0.372881355932203	8.98731457698629
NM_011657	chr6	128271178	128305869	2.41402807290423	-	1	chr6	128380500	128382500	7652	25913	0.372881355932203	8.98731457698629
NM_001085492	chr4	149656024	149996075	2.57147417829146	+	1	chr4	149669800	149671800	8165	22220	0.372881355932203	8.98731457698629
NM_138660	chr11	98671121	98695121	2.69835670393111	+	1	chr11	98548500	98550500	8546	5750	0.372881355932203	8.98731457698629
NM_001042527	chr7	87599878	87680005	2.8345829938928	-	1	chr7	87683600	87685600	8919	29124	0.372881355932203	8.98731457698629
NM_024448	chr17	66843851	66869010	3.12247945537338	-	1	chr17	66788700	66790700	9578	13841	0.372881355932203	8.98731457698629
NM_029814	chr4	40895585	40912335	3.49762511858501	+	1	chr4	40755300	40757300	10165	22524	0.372881355932203	8.98731457698629
NM_029814	chr4	40895585	40912335	3.49762511858501	+	1	chr4	40972000	40974000	10165	22537	0.372881355932203	8.98731457698629
NM_011934	chr12	87762593	87862577	3.63179044962981	+	1	chr12	87669000	87671000	10327	7082	0.372881355932203	8.98731457698629
NM_008750	chr11	76070727	76212643	2.48348063350992	-	1	chr11	76129600	76131600	7889	4689	0.305084745762712	8.98073063501863
NM_009425	chr3	27215998	27238587	-3.79979313788604	+	0	chr3	27088850	27090850	564	19853	0.576271186440678	8.97446095706271
NM_194464	chr7	118011780	118125609	-3.56002900000795	-	0	chr7	118062900	118064900	748	27423	0.576271186440678	8.97446095706271
NM_133256	chr5	75471625	75473918	-3.40459414413337	+	0	chr5	75538200	75540200	886	25289	0.576271186440678	8.97446095706271
NM_001113400	chr2	77248688	77357723	-3.19190532083869	-	0	chr2	77344600	77346600	1092	18974	0.576271186440678	8.97446095706271
NM_030747	chr17	34644879	34654297	-3.03433589714621	-	0	chr17	34755200	34757200	1278	13345	0.576271186440678	8.97446095706271
NM_133659	chr16	95581810	95751972	-2.9964205103346	-	0	chr16	95765350	95767350	1308	12592	0.576271186440678	8.97446095706271
NM_011926	chr7	26246720	26262644	-2.06628052900204	-	0	chr7	26141650	26143650	2401	28347	0.576271186440678	8.97446095706271
NM_011926	chr7	26246720	26262644	-2.06628052900204	-	0	chr7	26220300	26222300	2401	28350	0.576271186440678	8.97446095706271
NM_008867	chr2	60257095	60391318	-1.9729288899857	-	0	chr2	60368450	60370450	2538	18729	0.576271186440678	8.97446095706271
NM_030888	chr15	10882110	10909905	-1.7881758978967	+	0	chr15	10753100	10755100	2796	9978	0.576271186440678	8.97446095706271
NM_001039185	chr7	26246720	26262644	-1.58386276256507	-	0	chr7	26220300	26222300	3093	28350	0.576271186440678	8.97446095706271
NM_010101	chr13	51503986	51518166	-1.29493378893912	+	0	chr13	51486600	51488600	3505	7859	0.576271186440678	8.97446095706271
NM_207282	chr5	27375738	28054040	-0.860517860788745	+	0	chr5	27311100	27313100	4151	24771	0.576271186440678	8.97446095706271
NM_145618	chr9	69245804	69280881	1.59503671113621	+	1	chr9	69148600	69150600	4510	32596	0.576271186440678	8.97446095706271
NM_027198	chr11	62080725	62094897	1.73405620109961	-	1	chr11	62179500	62181500	5070	4163	0.576271186440678	8.97446095706271
NM_153567	chr5	73305555	73370067	1.77367017334101	+	1	chr5	73219050	73221050	5234	25234	0.576271186440678	8.97446095706271
NM_001013028	chr10	84565371	84580492	1.85368050523831	+	1	chr10	84629400	84631400	5547	1515	0.576271186440678	8.97446095706271
NM_001013028	chr10	84565371	84580492	1.85368050523831	+	1	chr10	84659200	84661200	5547	1516	0.576271186440678	8.97446095706271
NM_026984	chr5	22940246	23010045	2.00473281218448	+	1	chr5	23081500	23083500	6135	24715	0.576271186440678	8.97446095706271
NM_026308	chr17	36392617	36394791	2.07504564386314	-	1	chr17	36333800	36335800	6408	13402	0.576271186440678	8.97446095706271
NM_147155	chr17	7159313	7165505	2.09341840861063	-	1	chr17	7055700	7057700	6470	13875	0.576271186440678	8.97446095706271
NM_033560	chr8	41597136	41636488	2.14705696492039	+	1	chr8	41713600	41715600	6662	30380	0.576271186440678	8.97446095706271
NM_001109687	chr2	24646293	24775110	2.19209924299885	-	1	chr2	24760050	24762050	6826	18057	0.576271186440678	8.97446095706271
NM_033604	chr9	70273235	70351532	2.23814683349678	-	1	chr9	70446600	70448600	6998	32639	0.576271186440678	8.97446095706271
NM_009863	chr5	107393340	107413450	2.30417383028234	+	1	chr5	107423000	107425000	7257	23218	0.576271186440678	8.97446095706271
NM_027351	chr1	58487836	58502330	2.304802632435	-	1	chr1	58455000	58457000	7258	11074	0.576271186440678	8.97446095706271
NM_027351	chr1	58487836	58502330	2.304802632435	-	1	chr1	58476400	58478400	7258	11082	0.576271186440678	8.97446095706271
NM_018789	chrX	98449866	98456211	2.52941783088337	+	1	chrX	98592800	98594800	8030	33192	0.576271186440678	8.97446095706271
NM_181392	chr17	6079827	6085485	2.66440478001735	+	1	chr17	5930200	5932200	8461	13779	0.576271186440678	8.97446095706271
NM_008638	chr6	83255697	83267598	2.66925393119348	-	1	chr6	83146400	83148400	8472	26888	0.576271186440678	8.97446095706271
NM_025859	chr10	88194158	88205947	2.78162279186965	+	1	chr10	88089000	88091000	8777	1564	0.576271186440678	8.97446095706271
NM_001033355	chr7	30768973	30813300	2.81818928121301	+	1	chr7	30776500	30778500	8867	28486	0.576271186440678	8.97446095706271
NM_133947	chr7	109118356	109163472	2.93389942212203	+	1	chr7	109057200	109059200	9172	27329	0.576271186440678	8.97446095706271
NM_001127346	chr13	108842782	108948819	2.96412808092699	-	1	chr13	108890000	108892000	9237	7246	0.576271186440678	8.97446095706271
NM_024223	chr12	114378446	114383715	3.051658817843	+	1	chr12	114416600	114418600	9425	6222	0.576271186440678	8.97446095706271
NM_029938	chr11	6327228	6344446	3.09378867902634	-	1	chr11	6276100	6278100	9508	4195	0.576271186440678	8.97446095706271
NM_001003913	chr10	126733277	126748842	3.18637329410623	-	1	chr10	126660500	126662500	9688	288	0.576271186440678	8.97446095706271
NM_054081	chr12	114336488	114375417	3.1987016885711	+	1	chr12	114416600	114418600	9715	6222	0.576271186440678	8.97446095706271
NM_010472	chr1	82836057	82892850	3.39504180826739	+	1	chr1	82944900	82946900	10021	14402	0.576271186440678	8.97446095706271
NM_008255	chr13	97418918	97440891	3.58553911873935	-	1	chr13	97339800	97341800	10266	8492	0.576271186440678	8.97446095706271
NM_146093	chr19	8946048	8950146	4.01298807525169	+	1	chr19	9055700	9057700	10638	16457	0.576271186440678	8.97446095706271
NM_027360	chr12	113199586	113205188	4.5007969605766	-	1	chr12	113090400	113092400	10882	6180	0.576271186440678	8.97446095706271
NM_010343	chr13	21378297	21384555	-4.96420791911601	-	0	chr13	21267400	21269400	90	7431	0.728813559322034	8.89509730876475
NM_172563	chr11	90197848	90252231	-3.01963569763555	-	0	chr11	90216550	90218550	1289	5366	0.728813559322034	8.89509730876475
NM_133654	chr1	196765014	196787486	-2.69834693046888	+	0	chr1	196826500	196828500	1662	5641	0.728813559322034	8.89509730876475
NM_001135093	chr6	30906020	30908990	-2.67378501554934	-	0	chr6	30928400	30930400	1691	26280	0.728813559322034	8.89509730876475
NM_010097	chr5	104508129	104543107	-2.64438127670431	-	0	chr5	104531500	104533500	1729	23174	0.728813559322034	8.89509730876475
NM_009676	chr1	58086812	58163254	-2.42636306241069	+	0	chr1	57946700	57948700	1953	10836	0.728813559322034	8.89509730876475
NM_177197	chr13	8952108	8960181	-2.31747540548924	+	0	chr13	9050750	9052750	2096	8377	0.728813559322034	8.89509730876475
NM_028785	chr19	25074018	25276922	-2.17758372783124	+	0	chr19	25054500	25056500	2253	15589	0.728813559322034	8.89509730876475
NM_194069	chr12	104672398	104678455	-1.78925859901249	+	0	chr12	104802250	104804250	2795	5929	0.728813559322034	8.89509730876475
NM_138652	chr14	56983904	57007388	-1.2242129273094	+	0	chr14	56933400	56935400	3603	9323	0.728813559322034	8.89509730876475
NM_008555	chr16	23451857	23520663	-1.07388357916826	-	0	chr16	23504400	23506400	3821	11809	0.728813559322034	8.89509730876475
NM_001077353	chr1	21230669	21255640	-0.963746661530451	+	0	chr1	21220700	21222700	3989	6240	0.728813559322034	8.89509730876475
NM_194068	chr12	104672398	104678455	-0.737356154424524	+	0	chr12	104802250	104804250	4373	5929	0.728813559322034	8.89509730876475
NM_199448	chr17	78777224	78817443	1.57559980702152	-	1	chr17	78879100	78881100	4433	13964	0.728813559322034	8.89509730876475
NM_001110310	chrX	98407299	98417902	1.66895886660987	-	1	chrX	98320900	98322900	4814	33186	0.728813559322034	8.89509730876475
NM_001081390	chr8	63993819	64381487	1.71208474939424	-	1	chr8	64431100	64433100	4984	30576	0.728813559322034	8.89509730876475
NM_207654	chr17	62952305	63230666	1.71726039496285	-	1	chr17	63137050	63139050	5006	13786	0.728813559322034	8.89509730876475
NM_026651	chr4	115823122	115832449	1.74331474538724	+	1	chr4	115812800	115814800	5108	20891	0.728813559322034	8.89509730876475
NM_010418	chr7	63305524	63487168	1.86211075099118	+	1	chr7	63245700	63247700	5584	28860	0.728813559322034	8.89509730876475
NM_133941	chr7	140912617	140968486	1.94473803382514	-	1	chr7	141018700	141020700	5889	27905	0.728813559322034	8.89509730876475
NM_133941	chr7	140912617	140968486	1.94473803382514	-	1	chr7	141038100	141040100	5889	27906	0.728813559322034	8.89509730876475
NM_011075	chr5	8798146	8866314	2.11179134835508	+	1	chr5	8727000	8729000	6541	25363	0.728813559322034	8.89509730876475
NM_011075	chr5	8798146	8866314	2.11179134835508	+	1	chr5	8790800	8792800	6541	25365	0.728813559322034	8.89509730876475
NM_022981	chr7	13420158	13435933	2.15228532222283	+	1	chr7	13368500	13370500	6681	27705	0.728813559322034	8.89509730876475
NM_025588	chr13	30905786	31065916	2.15659585117547	-	1	chr13	31057900	31059900	6697	7514	0.728813559322034	8.89509730876475
NM_178337	chr13	14090217	14131867	2.19579689201169	-	1	chr13	14125400	14127400	6843	7400	0.728813559322034	8.89509730876475
NM_146067	chr16	11803813	11909516	2.26673820209653	-	1	chr16	11808700	11810700	7100	11554	0.728813559322034	8.89509730876475
NM_001039534	chr7	138514659	138531352	2.33100732725674	+	1	chr7	138608400	138610400	7354	27843	0.728813559322034	8.89509730876475
NM_146097	chr19	24994918	25036048	2.50196859674392	-	1	chr19	25054500	25056500	7947	15589	0.728813559322034	8.89509730876475
NM_009254	chr13	34009788	34027952	2.70250150217179	-	1	chr13	34153400	34155400	8562	7530	0.728813559322034	8.89509730876475
NM_145959	chr15	58247022	58289356	2.74505050224631	+	1	chr15	58137100	58139100	8690	10436	0.728813559322034	8.89509730876475
NM_170591	chr14	60838304	60870215	2.8220096398234	-	1	chr14	60766600	60768600	8883	9378	0.728813559322034	8.89509730876475
NM_001163379	chr17	34742805	34750393	2.82450494756556	+	1	chr17	34712900	34714900	8887	13344	0.728813559322034	8.89509730876475
NM_018828	chr2	90585526	90621177	2.86565775618816	+	1	chr2	90662800	90664800	8999	19025	0.728813559322034	8.89509730876475
NM_009469	chr5	111213507	111239100	2.98127831658384	-	1	chr5	111274200	111276200	9277	23269	0.728813559322034	8.89509730876475
NM_029659	chr5	136223518	136254161	-2.85706658401838	-	0	chr5	136129600	136131600	1476	24090	0.338983050847458	8.89138265909157
NM_029608	chr2	172298053	172299816	-1.3638325275508	+	0	chr2	172393500	172395500	3404	17829	0.338983050847458	8.89138265909157
NM_016706	chr11	88835248	88852927	2.03591015089147	+	1	chr11	88700500	88702500	6246	5310	0.338983050847458	8.89138265909157
NM_025781	chr8	114388797	114400575	2.29889127925622	-	1	chr8	114438200	114440200	7228	29481	0.338983050847458	8.89138265909157
NM_001081274	chr4	148524093	148540816	3.24420823274591	-	1	chr4	148655950	148657950	9797	22146	0.338983050847458	8.89138265909157
NM_001166476	chr17	27693597	27700615	3.34537807082344	+	1	chr17	27551200	27553200	9945	12939	0.338983050847458	8.89138265909157
NM_001166477	chr17	27693597	27700615	3.7126838674941	+	1	chr17	27551200	27553200	10395	12939	0.338983050847458	8.89138265909157
NM_013762	chr15	79908210	79913836	3.86256591891544	-	1	chr15	79989000	79991000	10528	10871	0.338983050847458	8.89138265909157
NM_007589	chr17	87832740	87846275	5.00732983708753	-	1	chr17	87841500	87843500	10980	14188	0.338983050847458	8.89138265909157
NM_009164	chr15	78730215	78742482	1.74149371691372	+	1	chr15	78607900	78609900	5098	10768	0.322033898305085	8.83360314035751
NM_025382	chr4	134358677	134409260	2.34924918915793	-	1	chr4	134285200	134287200	7410	21546	0.322033898305085	8.83360314035751
NM_008831	chr11	95528303	95542087	2.70839680769387	+	1	chr11	95385200	95387200	8586	5545	0.322033898305085	8.83360314035751
NM_026584	chr8	34842538	34887645	3.31919525558156	+	1	chr8	34789900	34791900	9912	30251	0.322033898305085	8.83360314035751
NM_009929	chr10	76514923	76629275	4.01684057371672	-	1	chr10	76560700	76562700	10639	1251	0.322033898305085	8.83360314035751
NM_053264	chr10	21786112	21787885	-3.9503013627382	-	0	chr10	21636000	21638000	454	433	0.542372881355932	8.82949939727802
NM_029070	chr16	8409368	8425229	-3.2355160079665	-	0	chr16	8523350	8525350	1054	12355	0.542372881355932	8.82949939727802
NM_029070	chr16	8409368	8425229	-3.2355160079665	-	0	chr16	8533450	8535450	1054	12356	0.542372881355932	8.82949939727802
NM_144817	chr1	195172539	195196476	-2.69346705397747	-	0	chr1	195338300	195340300	1668	5539	0.542372881355932	8.82949939727802
NM_173447	chr9	101824459	102257023	-2.56360186573643	-	0	chr9	102393200	102395200	1800	31144	0.542372881355932	8.82949939727802
NM_021359	chr2	60436349	60511750	-2.48580265107729	-	0	chr2	60368450	60370450	1893	18729	0.542372881355932	8.82949939727802
NM_178656	chr11	66725492	66742202	-2.38859733292375	+	0	chr11	66746200	66748200	2004	4284	0.542372881355932	8.82949939727802
NM_001146329	chr7	4908683	4915950	-2.33089300792144	-	0	chr7	4847500	4849500	2085	28688	0.542372881355932	8.82949939727802
NM_178802	chr11	115986021	115992442	-2.184446564977	-	0	chr11	115917950	115919950	2250	2227	0.542372881355932	8.82949939727802
NM_013926	chr11	118899749	118902227	-1.83993342329394	-	0	chr11	118989400	118991400	2721	2440	0.542372881355932	8.82949939727802
NM_013563	chrX	98459725	98463545	-1.58048609048433	-	0	chrX	98497900	98499900	3099	33188	0.542372881355932	8.82949939727802
NM_023892	chr9	20833816	20834975	-1.18771567055667	+	0	chr9	20794500	20796500	3658	31713	0.542372881355932	8.82949939727802
NM_012057	chr6	29476732	29487319	-1.14270838722216	+	0	chr6	29609000	29611000	3714	26247	0.542372881355932	8.82949939727802
NM_008208	chr17	36322515	36327096	-1.09898835937383	-	0	chr17	36231100	36233100	3786	13400	0.542372881355932	8.82949939727802
NM_008691	chr14	68737601	68743061	-0.889196128326409	-	0	chr14	68683400	68685400	4113	9542	0.542372881355932	8.82949939727802
